   1150.1250      0.62328660      0.31690684      0.91239107      0.60754514    
   1150.3750      0.61899507      0.31435236      0.90964192      0.60455853    
   1150.6250      0.61670065      0.31237420      0.90450484      0.60265201    
   1150.8750      0.61876422      0.31193674      0.90184724      0.60239232    
   1151.1250      0.61697316      0.31174770      0.90160072      0.60085499    
   1151.3750      0.61478043      0.30932239      0.89237982      0.59780842    
   1151.6250      0.61293137      0.30781946      0.89219189      0.59705502    
   1151.8750      0.61007261      0.30511245      0.88543296      0.59414709    
   1152.1250      0.60982311      0.30625677      0.88536346      0.59395742    
   1152.3750      0.60950017      0.30749515      0.88158292      0.59321409    
   1152.6250      0.60881793      0.30553481      0.88086295      0.59230804    
   1152.8750      0.60586101      0.30678830      0.87918705      0.59157795    
   1153.1250      0.60587740      0.30355990      0.87661564      0.59021854    
   1153.3750      0.60395420      0.30381033      0.87751120      0.58926570    
   1153.6250      0.60683870      0.30600035      0.87687093      0.59081841    
   1153.8750      0.60625964      0.30305240      0.87142587      0.58860546    
   1154.1250      0.60930508      0.30856588      0.87523246      0.59180135    
   1154.3750      0.60359579      0.30324614      0.87263352      0.58823311    
   1154.6250      0.60511899      0.30389878      0.87340814      0.58907735    
   1154.8750      0.60605443      0.30423275      0.87412053      0.59001422    
   1155.1250      0.60626113      0.30328038      0.87584221      0.58959317    
   1155.3750      0.60498488      0.30237037      0.87269580      0.58763981    
   1155.6250      0.60286522      0.30251235      0.87152731      0.58817387    
   1155.8750      0.60319477      0.30365574      0.87019861      0.58713478    
   1156.1250      0.60421008      0.30266377      0.87139958      0.58734024    
   1156.3750      0.60304332      0.30800116      0.86612678      0.58798879    
   1156.6250      0.60470110      0.30321208      0.87052214      0.58856094    
   1156.8750      0.60521495      0.30413121      0.86843294      0.58839548    
   1157.1250      0.60317135      0.30291644      0.86775178      0.58660531    
   1157.3750      0.60136807      0.29933402      0.86876106      0.58540612    
   1157.6250      0.60207891      0.30393872      0.86625868      0.58686066    
   1157.8750      0.60098022      0.30218992      0.87157559      0.58641988    
   1158.1250      0.60204852      0.30039445      0.86694670      0.58462536    
   1158.3750      0.60488564      0.30397198      0.87208682      0.58807027    
   1158.6250      0.60245156      0.30751038      0.86917758      0.58764577    
   1158.8750      0.59859967      0.30317786      0.86743146      0.58551693    
   1159.1250      0.59815949      0.30109173      0.86740202      0.58390433    
   1159.3750      0.60231459      0.30156320      0.86390573      0.58573550    
   1159.6250      0.60086685      0.30403692      0.86640847      0.58541900    
   1159.8750      0.59849304      0.30175346      0.86666936      0.58498347    
   1160.1250      0.60208666      0.30083755      0.86735624      0.58581161    
   1160.3750      0.59794414      0.29732478      0.86660427      0.58245695    
   1160.6250      0.59923297      0.30171406      0.86798513      0.58448386    
   1160.8750      0.60354149      0.30223587      0.87035316      0.58703893    
   1161.1250      0.60029376      0.30384818      0.86988604      0.58657783    
   1161.3750      0.60477334      0.30443919      0.86883020      0.58721143    
   1161.6250      0.59929651      0.30063847      0.86792302      0.58508676    
   1161.8750      0.60165334      0.30289167      0.86813456      0.58613682    
   1162.1250      0.60224003      0.30288160      0.86504155      0.58590949    
   1162.3750      0.60243213      0.30363405      0.86572641      0.58657885    
   1162.6250      0.60106224      0.30294299      0.86662245      0.58507133    
   1162.8750      0.60035110      0.29579949      0.86793369      0.58373219    
   1163.1250      0.60178047      0.29928994      0.86749035      0.58466363    
   1163.3750      0.59992892      0.29681125      0.86586773      0.58362639    
   1163.6250      0.60192269      0.29869279      0.86671674      0.58507729    
   1163.8750      0.60120475      0.30185667      0.86906821      0.58577484    
   1164.1250      0.59958541      0.29962632      0.86943519      0.58482081    
   1164.3750      0.59917372      0.30097970      0.86566001      0.58427429    
   1164.6250      0.60178256      0.30462509      0.86633193      0.58581823    
   1164.8750      0.59824705      0.30363566      0.86490822      0.58392876    
   1165.1250      0.59865594      0.30331185      0.86634970      0.58459622    
   1165.3750      0.60061872      0.29810411      0.86959809      0.58476633    
   1165.6250      0.60137051      0.29918978      0.86787927      0.58405632    
   1165.8750      0.59971714      0.29887637      0.86725342      0.58409542    
   1166.1250      0.60104764      0.30608419      0.86529398      0.58632714    
   1166.3750      0.60142404      0.29966658      0.86756736      0.58465695    
   1166.6250      0.60194153      0.30297321      0.86730862      0.58610374    
   1166.8750      0.60448116      0.30611408      0.87029427      0.58897430    
   1167.1250      0.60129511      0.30215910      0.86935461      0.58587247    
   1167.3750      0.60082406      0.30164266      0.86920393      0.58495212    
   1167.6250      0.60553890      0.30479592      0.86768347      0.58827657    
   1167.8750      0.60111713      0.30466864      0.87048590      0.58707565    
   1168.1250      0.60089391      0.30177510      0.86786956      0.58621806    
   1168.3750      0.60155284      0.30339557      0.87001568      0.58706927    
   1168.6250      0.60468471      0.30657572      0.86954057      0.58865535    
   1168.8750      0.60154128      0.29913342      0.86695647      0.58479720    
   1169.1250      0.60040855      0.30252275      0.86601084      0.58441371    
   1169.3750      0.60044533      0.30220670      0.86465228      0.58471638    
   1169.6250      0.60081947      0.29947320      0.86709195      0.58530742    
   1169.8750      0.60306340      0.30299890      0.86674678      0.58605015    
   1170.1250      0.59951353      0.30267453      0.86754084      0.58485109    
   1170.3750      0.59911263      0.30072063      0.86471832      0.58399671    
   1170.6250      0.60279429      0.29981709      0.86468333      0.58488554    
   1170.8750      0.59773731      0.30218527      0.86664343      0.58372593    
   1171.1250      0.60080773      0.30335248      0.86143136      0.58543062    
   1171.3750      0.59878248      0.29930913      0.86429805      0.58330852    
   1171.6250      0.59873730      0.30085412      0.86700982      0.58385557    
   1171.8750      0.60365069      0.30596474      0.86436093      0.58667731    
   1172.1250      0.59835142      0.30281043      0.86449116      0.58438605    
   1172.3750      0.59973913      0.29975033      0.86551231      0.58407092    
   1172.6250      0.59905910      0.30254441      0.86220491      0.58440197    
   1172.8750      0.60160422      0.30450609      0.86463672      0.58587724    
   1173.1250      0.60160738      0.30285314      0.86434847      0.58526117    
   1173.3750      0.60240388      0.30224112      0.86671561      0.58528477    
   1173.6250      0.60111105      0.30236173      0.86439496      0.58476323    
   1173.8750      0.59787905      0.29840767      0.86394888      0.58229154    
   1174.1250      0.59824377      0.29992381      0.86490661      0.58247399    
   1174.3750      0.60129476      0.30374226      0.86757153      0.58514065    
   1174.6250      0.60127598      0.30119053      0.86581147      0.58431387    
   1174.8750      0.60080487      0.30216831      0.86959898      0.58676368    
   1175.1250      0.60121471      0.30044401      0.86810893      0.58555812    
   1175.3750      0.60324025      0.30278373      0.86408502      0.58561480    
   1175.6250      0.59930623      0.30072507      0.86856169      0.58467406    
   1175.8750      0.60240382      0.30604807      0.86651844      0.58674723    
   1176.1250      0.60282069      0.29959771      0.86806834      0.58582503    
   1176.3750      0.60170895      0.30182108      0.86727130      0.58644694    
   1176.6250      0.60062373      0.30172932      0.86777008      0.58485007    
   1176.8750      0.60032821      0.30284622      0.86931556      0.58568776    
   1177.1250      0.59950316      0.30550975      0.86952400      0.58643878    
   1177.3750      0.60301417      0.30166587      0.87198561      0.58728540    
   1177.6250      0.60142356      0.30328736      0.86478400      0.58533734    
   1177.8750      0.60074925      0.30119935      0.86530322      0.58517873    
   1178.1250      0.60218692      0.29985160      0.86783653      0.58592880    
   1178.3750      0.60267562      0.30643839      0.86364257      0.58630544    
   1178.6250      0.60029405      0.30112854      0.86456376      0.58489877    
   1178.8750      0.59861529      0.30188689      0.86387116      0.58406144    
   1179.1250      0.60471463      0.30271813      0.87010539      0.58649838    
   1179.3750      0.60122585      0.30546334      0.86346710      0.58601397    
   1179.6250      0.60792935      0.30516818      0.87147433      0.58986562    
   1179.8750      0.60532260      0.30502728      0.86894393      0.58828419    
   1180.1250      0.60033810      0.30005535      0.86518759      0.58495426    
   1180.3750      0.60190409      0.30320141      0.86753303      0.58568203    
   1180.6250      0.60274309      0.30338976      0.86183333      0.58414084    
   1180.8750      0.60089386      0.30258000      0.86448383      0.58492649    
   1181.1250      0.60183257      0.30503142      0.86694902      0.58646023    
   1181.3750      0.59545028      0.30130643      0.86914307      0.58353478    
   1181.6250      0.59617788      0.29790848      0.86556315      0.58264035    
   1181.8750      0.60083824      0.30064142      0.86625910      0.58477128    
   1182.1250      0.60034478      0.30423647      0.86500865      0.58564621    
   1182.3750      0.60111088      0.30082572      0.86782551      0.58540362    
   1182.6250      0.60063636      0.30196416      0.86825478      0.58645505    
   1182.8750      0.60359031      0.30374458      0.86894745      0.58739793    
   1183.1250      0.60162926      0.30332452      0.86343008      0.58562702    
   1183.3750      0.60137010      0.30634126      0.86501592      0.58649862    
   1183.6250      0.60175288      0.30148482      0.86651599      0.58518463    
   1183.8750      0.59872556      0.30278391      0.86412412      0.58420700    
   1184.1250      0.60355246      0.30442214      0.86585945      0.58625680    
   1184.3750      0.59987718      0.30324996      0.86875308      0.58472401    
   1184.6250      0.60234970      0.30226606      0.86753345      0.58619648    
   1184.8750      0.60114545      0.30608594      0.86529231      0.58689272    
   1185.1250      0.60369772      0.30163798      0.86613411      0.58565241    
   1185.3750      0.60363036      0.30052882      0.86459351      0.58571798    
   1185.6250      0.60021573      0.30040607      0.87096113      0.58562452    
   1185.8750      0.60169357      0.30194715      0.86481017      0.58577454    
   1186.1250      0.60155338      0.29999578      0.86925262      0.58507007    
   1186.3750      0.60184401      0.30656359      0.86599088      0.58595246    
   1186.6250      0.59882760      0.30254754      0.86793840      0.58494931    
   1186.8750      0.60007858      0.30283910      0.86788666      0.58514029    
   1187.1250      0.60086834      0.30357662      0.86363316      0.58442700    
   1187.3750      0.59968388      0.30269548      0.86377835      0.58465689    
   1187.6250      0.60270011      0.30046788      0.86524922      0.58541441    
   1187.8750      0.59822923      0.29801187      0.86371458      0.58261710    
   1188.1250      0.59922510      0.30125985      0.86264366      0.58283931    
   1188.3750      0.60076964      0.30202767      0.86674088      0.58501643    
   1188.6250      0.59864271      0.30023479      0.86533743      0.58346802    
   1188.8750      0.60139370      0.30550179      0.86275691      0.58546168    
   1189.1250      0.60365111      0.30685672      0.86820918      0.58699977    
   1189.3750      0.60184920      0.29611665      0.86722469      0.58484024    
   1189.6250      0.60277140      0.30181026      0.86570746      0.58554572    
   1189.8750      0.59969878      0.29756442      0.86501157      0.58284068    
   1190.1250      0.60187340      0.30043575      0.86265236      0.58474046    
   1190.3750      0.60093319      0.30059016      0.86374927      0.58478630    
   1190.6250      0.59993058      0.30280691      0.86817825      0.58625335    
   1190.8750      0.60278064      0.30281872      0.86381370      0.58582240    
   1191.1250      0.60228735      0.30083063      0.86520171      0.58543003    
   1191.3750      0.60118067      0.30441272      0.86928320      0.58651358    
   1191.6250      0.60271442      0.30199382      0.86511731      0.58592504    
   1191.8750      0.60031694      0.29968959      0.86594683      0.58381093    
   1192.1250      0.59970754      0.30361712      0.86348599      0.58539826    
   1192.3750      0.60095680      0.30403212      0.86474854      0.58481723    
   1192.6250      0.60122609      0.30399793      0.86440718      0.58557212    
   1192.8750      0.60195935      0.30389634      0.86645132      0.58593547    
   1193.1250      0.59975570      0.29964009      0.86730510      0.58452487    
   1193.3750      0.59864557      0.30246368      0.86773044      0.58434814    
   1193.6250      0.60439986      0.30393013      0.86965460      0.58723944    
   1193.8750      0.60219198      0.30370688      0.86666852      0.58685642    
   1194.1250      0.60040402      0.30379477      0.86801016      0.58582044    
   1194.3750      0.59672308      0.30140227      0.86295676      0.58335656    
   1194.6250      0.60407460      0.30382410      0.86658561      0.58647192    
   1194.8750      0.59915900      0.30058369      0.86840057      0.58466333    
   1195.1250      0.60080010      0.30221105      0.86582518      0.58466566    
   1195.3750      0.60239589      0.30528653      0.86590779      0.58634573    
   1195.6250      0.60272545      0.30333924      0.86387384      0.58576977    
   1195.8750      0.59992629      0.30469966      0.86547810      0.58585989    
   1196.1250      0.60184264      0.30196348      0.86659306      0.58606291    
   1196.3750      0.60232145      0.30449232      0.86634052      0.58670956    
   1196.6250      0.60227329      0.30389756      0.86861843      0.58616060    
   1196.8750      0.59748471      0.30027124      0.86267978      0.58350676    
   1197.1250      0.59958863      0.30318591      0.86478490      0.58466572    
   1197.3750      0.60102069      0.30239305      0.86308920      0.58524382    
   1197.6250      0.60149449      0.30518019      0.86446792      0.58582675    
   1197.8750      0.60053390      0.30314857      0.86744696      0.58556712    
   1198.1250      0.60104221      0.30235940      0.86619323      0.58519703    
   1198.3750      0.60023171      0.29784235      0.86527485      0.58331972    
   1198.6250      0.59890985      0.29991037      0.86541891      0.58383173    
   1198.8750      0.60284239      0.29778275      0.86573464      0.58513838    
   1199.1250      0.59897137      0.30051717      0.86458582      0.58327585    
   1199.3750      0.60129207      0.30165735      0.86338377      0.58463871    
   1199.6250      0.60026538      0.29758000      0.86514223      0.58397168    
   1199.8750      0.60349065      0.30308691      0.86773843      0.58661288    
   1200.1250      0.60056925      0.30033407      0.86721390      0.58489174    
   1200.3750      0.59992659      0.30207565      0.86472374      0.58430409    
   1200.6250      0.59901309      0.29946467      0.86611342      0.58406979    
   1200.8750      0.60007030      0.29994497      0.86726207      0.58457154    
   1201.1250      0.60207444      0.30240422      0.86659402      0.58573371    
   1201.3750      0.60465568      0.30488804      0.86826801      0.58800000    
   1201.6250      0.60348451      0.30916050      0.86990905      0.58853656    
   1201.8750      0.59924126      0.30149904      0.86749744      0.58510464    
   1202.1250      0.59898281      0.30137250      0.86340880      0.58352643    
   1202.3750      0.60135645      0.30266047      0.86437470      0.58559930    
   1202.6250      0.59939706      0.30104667      0.86247933      0.58340204    
   1202.8750      0.59872323      0.29956055      0.86324936      0.58318508    
   1203.1250      0.59914517      0.29729953      0.86241657      0.58233362    
   1203.3750      0.60289651      0.30072972      0.86469603      0.58475071    
   1203.6250      0.59970772      0.30287880      0.86191803      0.58435422    
   1203.8750      0.59935701      0.30355337      0.86391306      0.58463794    
   1204.1250      0.59901571      0.29916292      0.86164588      0.58191508    
   1204.3750      0.59780133      0.30213982      0.86367220      0.58333564    
   1204.6250      0.59818441      0.30183187      0.86134249      0.58310014    
   1204.8750      0.60122836      0.30600268      0.86406553      0.58527488    
   1205.1250      0.59927839      0.30417186      0.86316329      0.58442032    
   1205.3750      0.60320896      0.30421767      0.86230928      0.58575249    
   1205.6250      0.60288268      0.30292389      0.86593735      0.58563393    
   1205.8750      0.60005671      0.30180085      0.86602610      0.58508748    
   1206.1250      0.59910721      0.30276537      0.86161393      0.58374834    
   1206.3750      0.60037404      0.29985923      0.86374515      0.58374327    
   1206.6250      0.60181689      0.30422413      0.86867267      0.58574057    
   1206.8750      0.60280210      0.30663386      0.86582363      0.58701932    
   1207.1250      0.60303664      0.30454901      0.86927575      0.58720607    
   1207.3750      0.60113996      0.30011269      0.86412954      0.58434319    
   1207.6250      0.60266250      0.30372068      0.86821842      0.58677965    
   1207.8750      0.59993070      0.30177021      0.86706287      0.58526123    
   1208.1250      0.60127676      0.30401891      0.86736143      0.58580333    
   1208.3750      0.60320306      0.30551282      0.86551887      0.58682787    
   1208.6250      0.60543382      0.30251008      0.86849648      0.58744001    
   1208.8750      0.60023838      0.30693367      0.86565244      0.58650482    
   1209.1250      0.59904760      0.29839331      0.86319554      0.58359897    
   1209.3750      0.59725785      0.30106059      0.86068058      0.58278704    
   1209.6250      0.59679407      0.30050990      0.86007148      0.58199400    
   1209.8750      0.59500843      0.29265207      0.86016518      0.57934093    
   1210.1250      0.59431487      0.29440442      0.85736102      0.57849854    
   1210.3750      0.59729677      0.30016810      0.85955667      0.58099627    
   1210.6250      0.59265751      0.29321590      0.85500956      0.57728511    
   1210.8750      0.59433913      0.29665291      0.85821325      0.57960653    
   1211.1250      0.59616435      0.30042863      0.86032945      0.58137393    
   1211.3750      0.59575111      0.29690996      0.86100131      0.58068633    
   1211.6250      0.60671639      0.30258971      0.86631918      0.58657706    
   1211.8750      0.60736036      0.30482438      0.87095731      0.58929211    
   1212.1250      0.61124021      0.30898643      0.87542135      0.59306592    
   1212.3750      0.61475021      0.31166735      0.88280368      0.59676772    
   1212.6250      0.61876333      0.31642079      0.89176041      0.60137522    
   1212.8750      0.62279141      0.32284915      0.90346253      0.60697305    
   1213.1250      0.62969184      0.32416022      0.90908754      0.61170137    
   1213.3750      0.62901568      0.32327652      0.91065019      0.61188215    
   1213.6250      0.63194424      0.32051244      0.91992694      0.61481446    
   1213.8750      0.63000560      0.31791824      0.91355324      0.61279434    
   1214.1250      0.62733877      0.31508952      0.91363639      0.61114264    
   1214.3750      0.62238258      0.30840838      0.90256238      0.60416973    
   1214.6250      0.61702138      0.30691168      0.88797253      0.59817600    
   1214.8750      0.60682851      0.29819557      0.87545681      0.58894432    
   1215.1250      0.60769629      0.29768610      0.89651388      0.59389246    
   1215.3750      0.62008870      0.30531803      0.99854726      0.61920094    
   1215.6250      0.69418699      0.31660423      0.99960172      0.68094999    
   1215.8750      0.98985022      0.37632570      0.99965948      0.76198024    
   1216.1250      0.99944109      0.46923280      0.99968147      0.82404655    
   1216.3750      0.99952465      0.60518950      0.99969339      0.87456363    
   1216.6250      0.99955970      0.76215309      0.99970156      0.90947855    
   1216.8750      0.99957812      0.94496703      0.99970734      0.93462592    
   1217.1250      0.99959165      0.99219447      0.99971199      0.95306396    
   1217.3750      0.99960017      0.99807370      0.99971539      0.96621776    
   1217.6250      0.99960625      0.99901354      0.99971795      0.97430551    
   1217.8750      0.99961072      0.99921900      0.99971962      0.98020107    
   1218.1250      0.99961394      0.99929595      0.99972093      0.98409760    
   1218.3750      0.99961597      0.99932986      0.99972194      0.98682374    
   1218.6250      0.99961740      0.99934942      0.99972272      0.98833150    
   1218.8750      0.99961853      0.99936378      0.99972332      0.98939055    
   1219.1250      0.99961919      0.99937016      0.99972373      0.98988980    
   1219.3750      0.99961972      0.99937367      0.99972409      0.99024093    
   1219.6250      0.99962020      0.99937588      0.99972433      0.99045527    
   1219.8750      0.99962050      0.99937689      0.99972457      0.99066299    
